variable_1,variable_2,correlacion,metodo,correlacion_abs,nivel_alerta,familia_1,tipo_1,familia_2,tipo_2,misma_familia,comentario
sexo_modelo,edad_modelo,0.061209441296865286,Cramer V persona,0.061209441296865286,baja,sexo,categorica_nominal,edad,categorica_ordinal,NO,Baja o manejable
mod_TC,n_profesionales,0.060809116803776334,Spearman,0.060809116803776334,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
n_trabajadores,edad_18_24,0.0606685006619119,MixedCor,0.0606685006619119,baja,hogar,continua,edad,dicotomica,NO,Baja o manejable
sexo_modelo,pareja_modelo,0.059363579979644365,Cramer V persona,0.059363579979644365,baja,sexo,categorica_nominal,hogar,categorica_nominal,NO,Baja o manejable
educacion_modelo,pareja_modelo,0.058018388871993,Cramer V base larga,0.058018388871993,baja,educacion,categorica_ordinal,hogar,categorica_nominal,NO,Baja o manejable
quintil_4,ing_personal,0.05795806525542197,Pearson,0.05795806525542197,baja,ingresos,dicotomica,ingresos,continua,SI,Correlacion esperable dentro del mismo bloque de variables
mod_TD,zona_centro,0.05788350442256248,MixedCor,0.05788350442256248,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_TD,zona_centro,0.05788255924626116,Tetracorica,0.05788255924626116,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
edad_65mas,educ_universitaria,-0.05763489923309099,MixedCor,0.05763489923309099,baja,edad,dicotomica,educacion,dicotomica,NO,Baja o manejable
edad_65mas,educ_universitaria,-0.05762826950219911,Tetracorica,0.05762826950219911,baja,edad,dicotomica,educacion,dicotomica,NO,Baja o manejable
n_trabajadores,quintil_3,0.056876076198287134,Spearman,0.056876076198287134,baja,hogar,continua,ingresos,dicotomica,NO,Baja o manejable
mod_TD,n_profesionales,-0.056650152036470704,Pearson,0.056650152036470704,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
ing_personal,mod_TD,-0.056081132346537256,MixedCor,0.056081132346537256,baja,ingresos,continua,modulo,dicotomica,NO,Baja o manejable
vive_pareja,educ_secundaria,-0.055209091279596424,Tetracorica,0.055209091279596424,baja,hogar,dicotomica,educacion,dicotomica,NO,Baja o manejable
vive_pareja,educ_secundaria,-0.0552073029943564,MixedCor,0.0552073029943564,baja,hogar,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,edad_65mas,0.055159435754872574,MixedCor,0.055159435754872574,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
zona_centro,edad_65mas,0.05515634617397848,Tetracorica,0.05515634617397848,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
edad_65mas,quintil_4,0.05479120975011618,Pearson,0.05479120975011618,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
edad_65mas,quintil_4,0.05479120975011618,Spearman,0.05479120975011618,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
female,n_trabajadores,-0.05400670703472851,Spearman,0.05400670703472851,baja,sexo,dicotomica,hogar,continua,NO,Baja o manejable
mod_CP,educ_secundaria,-0.053845779356617676,Tetracorica,0.053845779356617676,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_CP,educ_secundaria,-0.053845356053155984,MixedCor,0.053845356053155984,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
female,edad_18_24,-0.05256603454183559,Pearson,0.05256603454183559,baja,sexo,dicotomica,edad,dicotomica,NO,Baja o manejable
female,edad_18_24,-0.05256603454183558,Spearman,0.05256603454183558,baja,sexo,dicotomica,edad,dicotomica,NO,Baja o manejable
n_trabajadores,quintil_3,0.05244133399326926,MixedCor,0.05244133399326926,baja,hogar,continua,ingresos,dicotomica,NO,Baja o manejable
mod_CP,quintil_3,0.05243059902555613,MixedCor,0.05243059902555613,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_CP,quintil_3,0.052429370853608735,Tetracorica,0.052429370853608735,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TD,female,0.05221300588791437,Spearman,0.05221300588791437,baja,modulo,dicotomica,sexo,dicotomica,NO,Baja o manejable
mod_TD,female,0.05221300588791436,Pearson,0.05221300588791436,baja,modulo,dicotomica,sexo,dicotomica,NO,Baja o manejable
female,n_trabajadores,-0.05214317280659543,Pearson,0.05214317280659543,baja,sexo,dicotomica,hogar,continua,NO,Baja o manejable
mod_TC,n_profesionales,0.05208355886403705,Pearson,0.05208355886403705,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
n_trabajadores,educ_tecnica,0.05154751364462555,MixedCor,0.05154751364462555,baja,hogar,continua,educacion,dicotomica,NO,Baja o manejable
n_profesionales,quintil_3,-0.05127197950585184,MixedCor,0.05127197950585184,baja,hogar,continua,ingresos,dicotomica,NO,Baja o manejable
educ_tecnica,ing_personal,-0.05111587429226613,Spearman,0.05111587429226613,baja,educacion,dicotomica,ingresos,continua,NO,Baja o manejable
edad_18_24,quintil_5,-0.05102572638889367,Pearson,0.05102572638889367,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
edad_18_24,quintil_5,-0.05102572638889367,Spearman,0.05102572638889367,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
educ_secundaria,quintil_3,0.05068869464247582,Tetracorica,0.05068869464247582,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
educ_secundaria,quintil_3,0.0506884087752532,MixedCor,0.0506884087752532,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
vive_pareja,educ_universitaria,0.04993094770542776,Spearman,0.04993094770542776,baja,hogar,dicotomica,educacion,dicotomica,NO,Baja o manejable
vive_pareja,educ_universitaria,0.049930947705427754,Pearson,0.049930947705427754,baja,hogar,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TD,zona_centro,0.04989557229585395,Pearson,0.04989557229585395,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_TD,zona_centro,0.04989557229585395,Spearman,0.04989557229585395,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
educ_secundaria,quintil_4,-0.04947284044863673,Pearson,0.04947284044863673,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
educ_secundaria,quintil_4,-0.04947284044863673,Spearman,0.04947284044863673,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_CP,ing_personal,-0.049300574424244945,Spearman,0.049300574424244945,baja,modulo,dicotomica,ingresos,continua,NO,Baja o manejable
T_mod_10h,edad_65mas,-0.049086842410291966,MixedCor,0.049086842410291966,baja,tiempo_modulo,continua,edad,dicotomica,NO,Baja o manejable
edad_18_24,quintil_3,-0.04834712911798466,MixedCor,0.04834712911798466,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
edad_18_24,quintil_3,-0.048344636676392265,Tetracorica,0.048344636676392265,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,educ_secundaria,-0.047242915143648916,MixedCor,0.047242915143648916,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_sur,educ_secundaria,-0.047241773322851684,Tetracorica,0.047241773322851684,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
n_trabajadores,educ_universitaria,0.04709218727195678,Pearson,0.04709218727195678,baja,hogar,continua,educacion,dicotomica,NO,Baja o manejable
edad_65mas,educ_secundaria,-0.047056092932185545,MixedCor,0.047056092932185545,baja,edad,dicotomica,educacion,dicotomica,NO,Baja o manejable
edad_65mas,educ_secundaria,-0.04705591402910749,Tetracorica,0.04705591402910749,baja,edad,dicotomica,educacion,dicotomica,NO,Baja o manejable
modulo_modelo,quintil_modelo,0.04635469214626076,Cramer V base larga,0.04635469214626076,baja,modulo,categorica_nominal,ingresos,categorica_ordinal,NO,Baja o manejable
mod_CP,educ_tecnica,-0.046221905102406736,MixedCor,0.046221905102406736,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_CP,educ_tecnica,-0.046220616010031995,Tetracorica,0.046220616010031995,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_ED,mod_CP,-0.04544388359956231,Pearson,0.04544388359956231,baja,modulo,dicotomica,modulo,dicotomica,SI,Correlacion esperable dentro del mismo bloque de variables
mod_ED,mod_CP,-0.04544388359956231,Spearman,0.04544388359956231,baja,modulo,dicotomica,modulo,dicotomica,SI,Correlacion esperable dentro del mismo bloque de variables
educ_universitaria,quintil_3,-0.045143560191477146,Spearman,0.045143560191477146,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
educ_universitaria,quintil_3,-0.04514356019147714,Pearson,0.04514356019147714,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,n_trabajadores,0.04506370800513123,Spearman,0.04506370800513123,baja,tiempo_modulo,continua,hogar,continua,NO,Baja o manejable
educacion_modelo,pareja_modelo,0.04494234981312728,Cramer V persona,0.04494234981312728,baja,educacion,categorica_ordinal,hogar,categorica_nominal,NO,Baja o manejable
mod_TC,zona_centro,-0.04489125747759462,Tetracorica,0.04489125747759462,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_TC,zona_centro,-0.04489103234396512,MixedCor,0.04489103234396512,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
edad_65mas,quintil_3,0.04463957829442528,Pearson,0.04463957829442528,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
edad_65mas,quintil_3,0.044639578294425275,Spearman,0.044639578294425275,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
vive_pareja,quintil_4,0.0443359975057061,MixedCor,0.0443359975057061,baja,hogar,dicotomica,ingresos,dicotomica,NO,Baja o manejable
vive_pareja,quintil_4,0.044335089543023364,Tetracorica,0.044335089543023364,baja,hogar,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TD,ing_personal,-0.044282977657876,Pearson,0.044282977657876,baja,modulo,dicotomica,ingresos,continua,NO,Baja o manejable
T_mod_10h,n_trabajadores,0.04315501931788724,Pearson,0.04315501931788724,baja,tiempo_modulo,continua,hogar,continua,NO,Baja o manejable
T_mod_10h,n_trabajadores,0.04315501931788724,MixedCor,0.04315501931788724,baja,tiempo_modulo,continua,hogar,continua,NO,Baja o manejable
T_mod_10h,ing_personal,0.04275779858613855,Spearman,0.04275779858613855,baja,tiempo_modulo,continua,ingresos,continua,NO,Baja o manejable
mod_ED,n_trabajadores,-0.04266735101445437,Spearman,0.04266735101445437,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
zona_sur,ing_personal,0.0419824685805712,Spearman,0.0419824685805712,baja,territorio,dicotomica,ingresos,continua,NO,Baja o manejable
T_mod_10h,zona_sur,-0.04187827912369725,MixedCor,0.04187827912369725,baja,tiempo_modulo,continua,territorio,dicotomica,NO,Baja o manejable
modulo_modelo,territorio_modelo,0.04184742072108128,Cramer V base larga,0.04184742072108128,baja,modulo,categorica_nominal,territorio,categorica_ordinal_impuesta,NO,Baja o manejable
T_mod_10h,educ_universitaria,-0.04180762437838607,MixedCor,0.04180762437838607,baja,tiempo_modulo,continua,educacion,dicotomica,NO,Baja o manejable
mod_ED,n_trabajadores,-0.04128246908458969,Pearson,0.04128246908458969,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
vive_pareja,quintil_3,0.041221352536409794,Pearson,0.041221352536409794,baja,hogar,dicotomica,ingresos,dicotomica,NO,Baja o manejable
vive_pareja,quintil_3,0.041221352536409794,Spearman,0.041221352536409794,baja,hogar,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,educ_tecnica,0.04091531353005848,Tetracorica,0.04091531353005848,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_sur,educ_tecnica,0.04091495952687291,MixedCor,0.04091495952687291,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
vive_pareja,educ_secundaria,-0.04085029916097251,Spearman,0.04085029916097251,baja,hogar,dicotomica,educacion,dicotomica,NO,Baja o manejable
vive_pareja,educ_secundaria,-0.040850299160972506,Pearson,0.040850299160972506,baja,hogar,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TC,ing_personal,-0.040616993059891957,Pearson,0.040616993059891957,baja,modulo,dicotomica,ingresos,continua,NO,Baja o manejable
mod_TC,educ_tecnica,0.04053158456772667,Spearman,0.04053158456772667,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TC,educ_tecnica,0.04053158456772666,Pearson,0.04053158456772666,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
T_mod_10h,vive_pareja,-0.04045354133104292,MixedCor,0.04045354133104292,baja,tiempo_modulo,continua,hogar,dicotomica,NO,Baja o manejable
edad_65mas,quintil_4,0.04031366376438668,MixedCor,0.04031366376438668,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
edad_65mas,quintil_4,0.040312976501823826,Tetracorica,0.040312976501823826,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
n_trabajadores,educ_tecnica,0.039441966767042924,Spearman,0.039441966767042924,baja,hogar,continua,educacion,dicotomica,NO,Baja o manejable
educ_universitaria,quintil_4,0.03931878399212032,MixedCor,0.03931878399212032,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
educ_universitaria,quintil_4,0.03931751677793933,Tetracorica,0.03931751677793933,baja,educacion,dicotomica,ingresos,dicotomica,NO,Baja o manejable
territorio_modelo,quintil_modelo,0.038866542468612195,Cramer V persona,0.038866542468612195,baja,territorio,categorica_ordinal_impuesta,ingresos,categorica_ordinal,NO,Baja o manejable
n_trabajadores,educ_tecnica,0.03841504236142938,Pearson,0.03841504236142938,baja,hogar,continua,educacion,dicotomica,NO,Baja o manejable
mod_TD,zona_sur,-0.037874291600182845,MixedCor,0.037874291600182845,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_TD,zona_sur,-0.03787348618012041,Tetracorica,0.03787348618012041,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
zona_centro,ing_personal,-0.037640912375759554,Spearman,0.037640912375759554,baja,territorio,dicotomica,ingresos,continua,NO,Baja o manejable
territorio_modelo,quintil_modelo,0.037606773973171435,Cramer V base larga,0.037606773973171435,baja,territorio,categorica_ordinal_impuesta,ingresos,categorica_ordinal,NO,Baja o manejable
n_profesionales,female,-0.03717141885604147,MixedCor,0.03717141885604147,baja,hogar,continua,sexo,dicotomica,NO,Baja o manejable
zona_sur,quintil_4,0.03711234389859724,MixedCor,0.03711234389859724,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_sur,quintil_4,0.03711165143528122,Tetracorica,0.03711165143528122,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
n_trabajadores,quintil_3,0.0370113836584186,Pearson,0.0370113836584186,baja,hogar,continua,ingresos,dicotomica,NO,Baja o manejable
n_profesionales,mod_ED,0.03662393209269846,MixedCor,0.03662393209269846,baja,hogar,continua,modulo,dicotomica,NO,Baja o manejable
T_mod_10h,educ_secundaria,0.036421188955180706,MixedCor,0.036421188955180706,baja,tiempo_modulo,continua,educacion,dicotomica,NO,Baja o manejable
n_profesionales,quintil_3,-0.0361860913885451,Pearson,0.0361860913885451,baja,hogar,continua,ingresos,dicotomica,NO,Baja o manejable
mod_CP,n_profesionales,-0.03549906240386895,Spearman,0.03549906240386895,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
mod_TD,educ_universitaria,-0.03540196879699192,Pearson,0.03540196879699192,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TD,educ_universitaria,-0.035401968796991916,Spearman,0.035401968796991916,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
edad_18_24,n_trabajadores,0.03530897998279212,Pearson,0.03530897998279212,baja,edad,dicotomica,hogar,continua,NO,Baja o manejable
zona_centro,quintil_4,-0.03511542477600745,MixedCor,0.03511542477600745,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_centro,quintil_4,-0.03511529437152688,Tetracorica,0.03511529437152688,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_centro,edad_18_24,0.03492315889074675,MixedCor,0.03492315889074675,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
zona_centro,edad_18_24,0.0349200152120529,Tetracorica,0.0349200152120529,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
mod_CP,ing_personal,-0.034601478970765494,Pearson,0.034601478970765494,baja,modulo,dicotomica,ingresos,continua,NO,Baja o manejable
female,edad_65mas,-0.03434927544072608,Pearson,0.03434927544072608,baja,sexo,dicotomica,edad,dicotomica,NO,Baja o manejable
female,edad_65mas,-0.03434927544072608,Spearman,0.03434927544072608,baja,sexo,dicotomica,edad,dicotomica,NO,Baja o manejable
mod_TD,educ_tecnica,-0.03376887144997974,Spearman,0.03376887144997974,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TD,educ_tecnica,-0.03376887144997973,Pearson,0.03376887144997973,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
T_mod_10h,vive_pareja,-0.03366668914515098,Spearman,0.03366668914515098,baja,tiempo_modulo,continua,hogar,dicotomica,NO,Baja o manejable
T_mod_10h,quintil_5,-0.0334641394619597,MixedCor,0.0334641394619597,baja,tiempo_modulo,continua,ingresos,dicotomica,NO,Baja o manejable
mod_ED,educ_tecnica,0.033224567304820124,Tetracorica,0.033224567304820124,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_ED,educ_tecnica,0.03322335856235664,MixedCor,0.03322335856235664,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
T_mod_10h,edad_65mas,-0.032774078759102536,Spearman,0.032774078759102536,baja,tiempo_modulo,continua,edad,dicotomica,NO,Baja o manejable
edad_18_24,quintil_4,-0.032769692474157196,Pearson,0.032769692474157196,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
edad_18_24,quintil_4,-0.032769692474157196,Spearman,0.032769692474157196,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_centro,edad_65mas,0.03270761038899014,Pearson,0.03270761038899014,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
zona_centro,edad_65mas,0.03270761038899014,Spearman,0.03270761038899014,baja,territorio,dicotomica,edad,dicotomica,NO,Baja o manejable
mod_CP,zona_centro,0.032587115430110246,MixedCor,0.032587115430110246,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_CP,zona_centro,0.03258635549938539,Tetracorica,0.03258635549938539,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
mod_CP,n_profesionales,-0.03254199758560427,Pearson,0.03254199758560427,baja,modulo,dicotomica,hogar,continua,NO,Baja o manejable
mod_TC,educ_secundaria,-0.03221396901485152,Tetracorica,0.03221396901485152,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TC,educ_secundaria,-0.03221171472838885,MixedCor,0.03221171472838885,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
T_mod_10h,vive_pareja,-0.032186764930680456,Pearson,0.032186764930680456,baja,tiempo_modulo,continua,hogar,dicotomica,NO,Baja o manejable
territorio_modelo,edad_modelo,0.0321616095165944,Cramer V persona,0.0321616095165944,baja,territorio,categorica_ordinal_impuesta,edad,categorica_ordinal,NO,Baja o manejable
zona_sur,educ_secundaria,-0.032032565092174704,Pearson,0.032032565092174704,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_sur,educ_secundaria,-0.032032565092174704,Spearman,0.032032565092174704,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_CP,educ_universitaria,-0.03190242911095584,MixedCor,0.03190242911095584,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_CP,educ_universitaria,-0.0318987528915813,Tetracorica,0.0318987528915813,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,quintil_4,-0.03180597900304682,Pearson,0.03180597900304682,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
zona_centro,quintil_4,-0.03180597900304681,Spearman,0.03180597900304681,baja,territorio,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,edad_65mas,-0.031151309669418512,Pearson,0.031151309669418512,baja,tiempo_modulo,continua,edad,dicotomica,NO,Baja o manejable
territorio_modelo,educacion_modelo,0.030751061037606817,Cramer V persona,0.030751061037606817,baja,territorio,categorica_ordinal_impuesta,educacion,categorica_ordinal,NO,Baja o manejable
T_mod_10h,educ_universitaria,-0.03069740458344778,Spearman,0.03069740458344778,baja,tiempo_modulo,continua,educacion,dicotomica,NO,Baja o manejable
territorio_modelo,educacion_modelo,0.030465610892167778,Cramer V base larga,0.030465610892167778,baja,territorio,categorica_ordinal_impuesta,educacion,categorica_ordinal,NO,Baja o manejable
T_mod_10h,educ_universitaria,-0.030388994322896757,Pearson,0.030388994322896757,baja,tiempo_modulo,continua,educacion,dicotomica,NO,Baja o manejable
territorio_modelo,edad_modelo,0.030355680718908956,Cramer V base larga,0.030355680718908956,baja,territorio,categorica_ordinal_impuesta,edad,categorica_ordinal,NO,Baja o manejable
T_mod_10h,zona_sur,-0.03020866470218919,Pearson,0.03020866470218919,baja,tiempo_modulo,continua,territorio,dicotomica,NO,Baja o manejable
quintil_modelo,territorio_modelo,-0.030207998447392432,Policorica ordinales persona,0.030207998447392432,baja,ingresos,categorica_ordinal,territorio,categorica_ordinal_impuesta,NO,Baja o manejable
mod_CP,educ_universitaria,-0.030106157234927756,Pearson,0.030106157234927756,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_CP,educ_universitaria,-0.030106157234927756,Spearman,0.030106157234927756,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
n_profesionales,quintil_3,-0.02994022807936474,Spearman,0.02994022807936474,baja,hogar,continua,ingresos,dicotomica,NO,Baja o manejable
mod_ED,quintil_3,-0.029846262727248968,MixedCor,0.029846262727248968,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_ED,quintil_3,-0.029845301779338362,Tetracorica,0.029845301779338362,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_TD,educ_tecnica,-0.029702566517147328,MixedCor,0.029702566517147328,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TD,educ_tecnica,-0.02970239076644426,Tetracorica,0.02970239076644426,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
female,n_profesionales,-0.029401286640027745,Spearman,0.029401286640027745,baja,sexo,dicotomica,hogar,continua,NO,Baja o manejable
female,n_profesionales,-0.029400875057490238,Pearson,0.029400875057490238,baja,sexo,dicotomica,hogar,continua,NO,Baja o manejable
T_mod_10h,quintil_4,0.029315513889900627,MixedCor,0.029315513889900627,baja,tiempo_modulo,continua,ingresos,dicotomica,NO,Baja o manejable
n_trabajadores,educ_secundaria,0.02911194941169906,MixedCor,0.02911194941169906,baja,hogar,continua,educacion,dicotomica,NO,Baja o manejable
edad_18_24,n_trabajadores,0.028891319918081332,Spearman,0.028891319918081332,baja,edad,dicotomica,hogar,continua,NO,Baja o manejable
female,educ_tecnica,0.02887579349231448,Tetracorica,0.02887579349231448,baja,sexo,dicotomica,educacion,dicotomica,NO,Baja o manejable
female,educ_tecnica,0.028875762223584883,MixedCor,0.028875762223584883,baja,sexo,dicotomica,educacion,dicotomica,NO,Baja o manejable
ing_personal,zona_sur,0.028553701307379997,MixedCor,0.028553701307379997,baja,ingresos,continua,territorio,dicotomica,NO,Baja o manejable
edad_65mas,quintil_3,0.02742893938561525,MixedCor,0.02742893938561525,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
edad_65mas,quintil_3,0.027428558959841365,Tetracorica,0.027428558959841365,baja,edad,dicotomica,ingresos,dicotomica,NO,Baja o manejable
T_mod_10h,educ_secundaria,0.027273066319092484,Pearson,0.027273066319092484,baja,tiempo_modulo,continua,educacion,dicotomica,NO,Baja o manejable
mod_CP,educ_tecnica,-0.026910455355371714,Pearson,0.026910455355371714,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_CP,educ_tecnica,-0.02691045535537171,Spearman,0.02691045535537171,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
T_mod_10h,zona_sur,-0.02688501689834945,Spearman,0.02688501689834945,baja,tiempo_modulo,continua,territorio,dicotomica,NO,Baja o manejable
T_mod_10h,educ_secundaria,0.02685337806007153,Spearman,0.02685337806007153,baja,tiempo_modulo,continua,educacion,dicotomica,NO,Baja o manejable
zona_centro,educ_tecnica,-0.02675123090975893,MixedCor,0.02675123090975893,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,educ_tecnica,-0.026750502788522087,Tetracorica,0.026750502788522087,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TD,female,0.026737011391266,MixedCor,0.026737011391266,baja,modulo,dicotomica,sexo,dicotomica,NO,Baja o manejable
mod_TD,female,0.02673518205447567,Tetracorica,0.02673518205447567,baja,modulo,dicotomica,sexo,dicotomica,NO,Baja o manejable
vive_pareja,educ_tecnica,0.026581146355091616,MixedCor,0.026581146355091616,baja,hogar,dicotomica,educacion,dicotomica,NO,Baja o manejable
vive_pareja,educ_tecnica,0.026580477331461336,Tetracorica,0.026580477331461336,baja,hogar,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,educ_secundaria,0.02608478674543621,Tetracorica,0.02608478674543621,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
zona_centro,educ_secundaria,0.026083744689157556,MixedCor,0.026083744689157556,baja,territorio,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_ED,quintil_5,-0.025619181810144463,Spearman,0.025619181810144463,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_ED,quintil_5,-0.025619181810144456,Pearson,0.025619181810144456,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_CP,educ_secundaria,-0.024548680612472774,Pearson,0.024548680612472774,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_CP,educ_secundaria,-0.02454868061247277,Spearman,0.02454868061247277,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TC,educ_universitaria,0.024038972072527965,Spearman,0.024038972072527965,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
mod_TC,educ_universitaria,0.024038972072527955,Pearson,0.024038972072527955,baja,modulo,dicotomica,educacion,dicotomica,NO,Baja o manejable
sexo_modelo,educacion_modelo,0.023582847924124083,Cramer V persona,0.023582847924124083,baja,sexo,categorica_nominal,educacion,categorica_ordinal,NO,Baja o manejable
mod_ED,quintil_4,-0.02352261749522724,Spearman,0.02352261749522724,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
mod_ED,quintil_4,-0.023522617495227237,Pearson,0.023522617495227237,baja,modulo,dicotomica,ingresos,dicotomica,NO,Baja o manejable
n_trabajadores,mod_TC,0.02345152940294493,MixedCor,0.02345152940294493,baja,hogar,continua,modulo,dicotomica,NO,Baja o manejable
T_mod_10h,quintil_5,-0.02343585814404338,Spearman,0.02343585814404338,baja,tiempo_modulo,continua,ingresos,dicotomica,NO,Baja o manejable
educacion_modelo,territorio_modelo,-0.023272267578640933,Policorica ordinales persona,0.023272267578640933,baja,educacion,categorica_ordinal,territorio,categorica_ordinal_impuesta,NO,Baja o manejable
mod_TD,zona_sur,-0.02325503848841381,Spearman,0.02325503848841381,baja,modulo,dicotomica,territorio,dicotomica,NO,Baja o manejable
